Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2003,2003,2003,2,0,1,Import,404,Kenya,KEN,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,21579,,,0
H2,2003,2003,2003,2,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,31288149,,,0
H2,2003,2003,2003,2,0,1,Import,410,Rep. of Korea,KOR,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,10296830,,,0
H2,2003,2003,2003,2,0,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,40821,,,0
H2,2003,2003,2003,2,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,192983497,,,0
H2,2003,2003,2003,2,0,1,Import,422,Lebanon,LBN,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,3917554,,,0
H2,2003,2003,2003,2,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,12717213,,,0
H2,2003,2003,2003,2,0,1,Import,428,Latvia,LVA,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1072,,,0
H2,2003,2003,2003,2,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,3212859,,,0
H2,2003,2003,2003,2,0,1,Import,440,Lithuania,LTU,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1167,,,0
H2,2003,2003,2003,2,0,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,10988789,,,0
H2,2003,2003,2003,2,0,1,Import,442,Luxembourg,LUX,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,3276,,,0
H2,2003,2003,2003,2,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,37658767,,,0
H2,2003,2003,2003,2,0,1,Import,446,"China, Macao SAR",MAC,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,104766,,,0
H2,2003,2003,2003,2,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,262249,,,0
H2,2003,2003,2003,2,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,712946,,,0
H2,2003,2003,2003,2,0,1,Import,454,Malawi,MWI,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,916,,,0
H2,2003,2003,2003,2,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,66396705,,,0
H2,2003,2003,2003,2,0,1,Import,458,Malaysia,MYS,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,4132504,,,0
H2,2003,2003,2003,2,0,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,19145,,,0
H2,2003,2003,2003,2,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1090070,,,0
H2,2003,2003,2003,2,0,1,Import,470,Malta,MLT,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,20156,,,0
H2,2003,2003,2003,2,0,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,10028923,,,0
H2,2003,2003,2003,2,0,1,Import,480,Mauritius,MUS,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2943,,,0
H2,2003,2003,2003,2,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,109020986,,,0
H2,2003,2003,2003,2,0,1,Import,484,Mexico,MEX,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,84149067,,,0
H2,2003,2003,2003,2,0,1,Import,496,Mongolia,MNG,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,13450,,,0
H2,2003,2003,2003,2,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,13204824,,,0
H2,2003,2003,2003,2,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2081565,,,0
H2,2003,2003,2003,2,0,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,15416446,,,0
H2,2003,2003,2003,2,0,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,5679162,,,0
H2,2003,2003,2003,2,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,344721648,,,0
H2,2003,2003,2003,2,0,1,Import,528,Netherlands,NLD,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,6171985,,,0
H2,2003,2003,2003,2,0,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,315313,,,0
H2,2003,2003,2003,2,0,1,Import,533,Aruba,ABW,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,154894,,,0
H2,2003,2003,2003,2,0,1,Import,540,New Caledonia,NCL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,365426,,,0
H2,2003,2003,2003,2,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,30031422,,,0
H2,2003,2003,2003,2,0,1,Import,554,New Zealand,NZL,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1785038,,,0
H2,2003,2003,2003,2,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,7330434,,,0
H2,2003,2003,2003,2,0,1,Import,558,Nicaragua,NIC,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,704058,,,0
H2,2003,2003,2003,2,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,68155,,,0
H2,2003,2003,2003,2,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,9930638,,,0
H2,2003,2003,2003,2,0,1,Import,579,Norway,NOR,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,508447,,,0
H2,2003,2003,2003,2,0,1,Import,583,FS Micronesia,FSM,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,13439,,,0
H2,2003,2003,2003,2,0,1,Import,583,FS Micronesia,FSM,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2160,,,0
H2,2003,2003,2003,2,0,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2201077,,,0
H2,2003,2003,2003,2,0,1,Import,586,Pakistan,PAK,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,898673,,,0
H2,2003,2003,2003,2,0,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,5924036,,,0
H2,2003,2003,2003,2,0,1,Import,591,Panama,PAN,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,4643694,,,0
H2,2003,2003,2003,2,0,1,Import,598,Papua New Guinea,PNG,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,152616,,,0
H2,2003,2003,2003,2,0,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,0,,,,0,,770359,,,0
H2,2003,2003,2003,2,0,1,Import,600,Paraguay,PRY,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,0,,,,0,,43797,,,0
H2,2003,2003,2003,2,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,4873337,,,0
H2,2003,2003,2003,2,0,1,Import,604,Peru,PER,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,300119,,,0
H2,2003,2003,2003,2,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,42090000,,,0
H2,2003,2003,2003,2,0,1,Import,616,Poland,POL,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,313000,,,0
H2,2003,2003,2003,2,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,133239257,,,0
H2,2003,2003,2003,2,0,1,Import,620,Portugal,PRT,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,708233,,,0
H2,2003,2003,2003,2,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,22079396,,,0
H2,2003,2003,2003,2,0,1,Import,642,Romania,ROU,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,23897,,,0
H2,2003,2003,2003,2,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,32414804,,,0
H2,2003,2003,2003,2,0,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1498261,,,0
H2,2003,2003,2003,2,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,398904232,,,0
H2,2003,2003,2003,2,0,1,Import,682,Saudi Arabia,SAU,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,4048005,,,0
H2,2003,2003,2003,2,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,671135,,,0
H2,2003,2003,2003,2,0,1,Import,686,Senegal,SEN,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2398,,,0
H2,2003,2003,2003,2,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,655745,,,0
H2,2003,2003,2003,2,0,1,Import,699,India,IND,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,103016,,,0
H2,2003,2003,2003,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,149585925,,,0
H2,2003,2003,2003,2,0,1,Import,702,Singapore,SGP,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,144788,,,0
H2,2003,2003,2003,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,16197889,,,0
H2,2003,2003,2003,2,0,1,Import,703,Slovakia,SVK,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,8540,,,0
H2,2003,2003,2003,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,6871699,,,0
H2,2003,2003,2003,2,0,1,Import,705,Slovenia,SVN,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,6514,,,0
H2,2003,2003,2003,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,9626141,,,0
H2,2003,2003,2003,2,0,1,Import,710,South Africa,ZAF,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,741985,,,0
